nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,EGFR_mut,ALK,ROS1,KRAS_G12C,MET,PD-L1,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT03260491,U3-1402 in Metastatic or Unresectable Non-Small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,312,Daiichi Sankyo,Daiichi Sankyo,178,1,1,multi_experimental,10,,her3-dxd (ctm-1 lyo-dp);her3-dxd (ctm-3 lyo-dp);her3-dxd (fl-dp),HER3,ADC,ALK;EGFR;HER3;KRAS;PD-L1;PR;ROS1;genomic,1,1,1,0,1,1,0,1,0,0,1,"EGFRm, ROS1+, KRAS G12C, PD-L1+",metastatic · adenoca. · measurable (RECIST) · ECOG 0
NCT03284424,Study of Pembrolizumab (MK-3475) in Adults With Recurrent/Metastatic Cutaneous Squamous Cell Carcinoma (cSCC) or Locally Advanced Unresectable cSCC (MK-3475-629/KEYNOTE-629),PHASE2,Phase 2,COMPLETED,159,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,multi_experimental,2,pembrolizumab,pembrolizumab,PD-1,Monoclonal Antibody,CDX;MMR;MSI;MSI-H;PD-L1;TMB;dMMR,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT03290534,Feasibility Study to Treat Lung Cancer With the Permanently Implantable LDR CivaSheet®,PHASE2,Phase 2,RECRUITING,40,CivaTech Oncology,CivaTech Oncology,5,1,0,single_arm,1,device: civasheet,device: civasheet,,,,0,1,0,0,0,0,0,0,0,0,0,,small-cell
NCT03319628,First-in-Human Study of XMT-1536 in Cancers Likely to Express NaPi2b,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,523,Mersana Therapeutics,Mersana Therapeutics,9,1,0,multi_experimental,5,upifitamab rilsodotin,upifitamab rilsodotin,SLC34A2,ADC,NAPI2B;PR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT03319940,"Study Evaluating Safety, Tolerability and Pharmacokinetics (PK) of Tarlatamab in Adults With Small Cell Lung Cancer (SCLC)",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,269,Amgen,Amgen,323,1,1,multi_experimental,6,tarlatamab,crs mitigation strategies;pembrolizumab;tarlatamab,DLL3,Bispecific Antibody,DLL3,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell
NCT03333343,Study of EGF816 in Combination With Selected Targeted Agents in EGFR-mutant NSCLC,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,105,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,10,egf816,egf816;gefitinib;inc280;lxh254;ribociclib;trametinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,1,0,1,EGFRm,metastatic · 1st-line
NCT03334617,Phase II Umbrella Study of Novel Anti-cancer Agents in Participants With NSCLC Who Progressed on an Anti-PD-1/PD-L1 Containing Therapy,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,528,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,22,,cediranib;ceralasertib;danvatirsen;durvalumab;olaparib;oleclumab;trastuzumab deruxtecan;vistusertib,PD-L1,Monoclonal Antibody,ALK;BRAF;EGFR;MET;PD-L1;RET;ROS1,1,1,0,1,1,0,0,1,0,0,1,"ALK+, ROS1+, PD-L1+",metastatic · small-cell
NCT03347838,Nivolumab for the Reversal of Squamous Dysplasia in High Risk Current and Former Smokers,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,19,"University of Colorado, Denver","University of Colorado, Denver",46,0,1,single_arm,1,nivolumab,nivolumab,PD-1,Monoclonal Antibody,CD30;PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,squamous
NCT03381274,Oleclumab (MEDI9447) Epidermal Growth Factor Receptor Mutant (EGFRm) Non-small Cell Lung Cancer (NSCLC) Novel Combination Study,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,43,MedImmune LLC,AstraZeneca,780,1,0,multi_experimental,5,oleclumab,azd4635;oleclumab;osimertinib,CD73,Monoclonal Antibody,,1,1,1,0,0,0,0,0,1,0,1,EGFRm,metastatic · 1st-line
NCT03390686,"A Trial to Compare the Efficacy, Safety, Pharmacokinetics and Immunogenicity of HD204 to Avastin® in Advanced Non-squamous Non-small Cell Lung Cancer Patients",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,650,Prestige Biopharma Limited,Prestige Biopharma,3,1,0,active_comparator,2,bevacizumab;carboplatin;paclitaxel,carboplatin;hd204;paclitaxel,VEGF/VEGFR,Monoclonal Antibody,ALK;EGFR,1,1,1,1,0,0,0,0,1,0,1,"EGFRm, ALK+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT03401385,First-in-human Study of DS-1062a for Advanced Solid Tumors (TROPION-PanTumor01),PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,890,"Daiichi Sankyo Co., Ltd.",Daiichi Sankyo,178,1,1,multi_experimental,2,datopotamab deruxtecan (dato-dxd),datopotamab deruxtecan (dato-dxd);non-steroid containing mouthwash;steroid containing mouthwash,TROP2,ADC,HER2;TROP-1;TROP2;biomarker,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT03425643,"Efficacy and Safety of Pembrolizumab (MK-3475) With Platinum Doublet Chemotherapy as Neoadjuvant/Adjuvant Therapy for Participants With Resectable Stage II, IIIA, and Resectable IIIB (T3-4N2) Non-small Cell Lung Cancer (MK-3475-671/KEYNOTE-671)",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,797,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,placebo_comparator,2,cisplatin;gemcitabine;pemetrexed,cisplatin;gemcitabine;pembrolizumab;pemetrexed,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,1,0,1,PD-L1+,resectable · 1st-line
NCT03433469,Osimertinib in Treating Participants With Stage I-IIIA EGFR-mutant Non-small Cell Lung Cancer Before Surgery,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,27,"University of California, San Francisco","University of California, San Francisco",90,0,1,single_arm,1,osimertinib;therapeutic conventional surgery,osimertinib;therapeutic conventional surgery,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · small-cell
NCT03456076,A Study Comparing Adjuvant Alectinib Versus Adjuvant Platinum-Based Chemotherapy in Patients With ALK Positive Non-Small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,257,Hoffmann-La Roche,Roche/Genentech,922,1,1,active_comparator,2,carboplatin;cisplatin;gemcitabine;pemetrexed;vinorelbine,alectnib,ALK,Small Molecule,ALK,0,1,0,1,0,0,0,0,0,0,1,ALK+,adjuvant · ductal
NCT03460977,"A Study of Mevrometostat for Treatment of Relapsed/Refractory SCLC, Castration Resistant Prostate Cancer, and Follicular Lymphoma",PHASE1,Phase 1,RECRUITING,453,Pfizer,Pfizer,687,1,1,multi_experimental,10,mervometostat (pf-06821497),enzalutamide;itraconazole;mervometostat (pf-06821497),EZH2,Small Molecule,H3K27ME3;IDH1,0,1,0,0,0,0,0,0,0,0,0,,
NCT03474497,"UCDCC#272: IL-2, Radiotherapy, and Pembrolizumab in Patients Refractory to Checkpoint Blockade",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,18,"Megan Daly, MD","Megan Daly, MD",5,0,1,single_arm,1,il-2;pembrolizumab;radiotherapy,il-2;pembrolizumab;radiotherapy,CD19,Cell Therapy,CD19;PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT03476681,Study of NEO-201 in Solid Tumors Expansion Cohorts,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,121,"Precision Biologics, Inc",Precision Biologics,3,1,0,single_arm,1,neo-201 in combination with pembrolizumab,neo-201 in combination with pembrolizumab,Core 1 O-glycans,Monoclonal Antibody,BRAF;MMR;MSI;MSI-H;PD-L1;ROS1;SMICA;TMB;dMMR;genomic,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",metastatic · small-cell · measurable (RECIST) · ECOG 2
NCT03485209,Efficacy and Safety Study of Tisotumab Vedotin for Patients With Solid Tumors,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,350,"Seagen, a wholly owned subsidiary of Pfizer",Pfizer,687,1,1,multi_experimental,7,tisotumab vedotin,carboplatin;cisplatin;pembrolizumab;tisotumab vedotin,PD-1,Monoclonal Antibody,PD-L1;biomarker,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT03521154,A Global Study to Assess the Effects of Osimertinib Following Chemoradiation in Patients With Stage III Unresectable Non-small Cell Lung Cancer (LAURA),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,216,AstraZeneca,AstraZeneca,780,1,1,placebo_comparator,2,placebo osimertinib,osimertinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,unresectable · 2nd-line+ · squamous
NCT03526835,A Study of Bispecific Antibody MCLA-158 in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,560,Merus B.V.,Merus,8,1,0,multi_experimental,4,,mcla-158;mcla-158 + folfiri;mcla-158 + folfox;mcla-158 + pembrolizumab,EGFR,Monoclonal Antibody,BRAF;HER2;KRAS;PD-L1,1,1,0,0,0,0,0,1,1,1,1,PD-L1+,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT03527108,"Nivolumab Plus Ramucirumab in Patients With Recurrent, Advanced, Metastatic NSCLC",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,36,Fox Chase Cancer Center,Fox Chase Cancer Center,34,0,1,single_arm,1,nivolumab;ramucirumab,nivolumab;ramucirumab,PD-1,Monoclonal Antibody,ALK;CD30;PD-L1;ROS1,1,1,0,0,1,0,0,1,0,1,1,"ROS1+, PD-L1+",metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT03539536,Study of Telisotuzumab Vedotin (ABBV-399) in Participants With Previously Treated c-Met+ Non-Small Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,270,AbbVie,AbbVie,274,1,1,single_arm,1,telisotuzumab vedotin,telisotuzumab vedotin,MET,ADC,MET,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT03540420,Atezolizumab After Concurrent Chemo-radiotherapy Versus Chemo-radiotherapy Alone in Limited Disease Small-cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,212,Norwegian University of Science and Technology,Norwegian University of Science and Technology,1,0,0,multi_experimental,2,atezolizumab,atezolizumab,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;TMB,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT03546361,CCL21-Gene Modified Dendritic Cell Vaccine and Pembrolizumab in Treating Patients With Stage IV Non-small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,24,Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,117,0,1,single_arm,1,autologous dendritic cell-adenovirus ccl21 vaccine;pembrolizumab,autologous dendritic cell-adenovirus ccl21 vaccine;pembrolizumab,PD-1,Cell Therapy,ALK;EGFR;MET;PD-L1,1,1,1,0,0,0,0,1,0,0,1,"EGFRm, PD-L1+",metastatic · measurable (RECIST)
NCT03556228,VMD-928 Monotherapy and in Combination With Pembrolizumab to Treat TrkA Overexpression Driven Solid Tumors or Lymphoma,PHASE1;PHASE2,Phase 2,RECRUITING,242,"VM Oncology, LLC",VM Oncology,1,1,0,multi_experimental,2,,vmd-928;vmd-928 tablet and pembrolizumab (,PD-1,,NTRK;PR,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT03586453,Osimertinib In EGFR Mutant Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,30,Dana-Farber Cancer Institute,Dana-Farber Cancer Institute,326,0,1,single_arm,1,osimertinib,osimertinib,EGFR,Small Molecule,EGFR;MET;PR,0,1,1,0,0,0,0,0,1,1,1,EGFRm,metastatic · 1st-line · squamous · measurable (RECIST)
NCT03589339,NBTXR3 Activated by Radiotherapy for Patients With Advanced Cancers Treated With An Anti-PD-1 Therapy,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,145,Nanobiotix,Nanobiotix,6,1,0,single_arm,1,nbtxr3;nivolumab;pembrolizumab;sabr,nbtxr3;nivolumab;pembrolizumab;sabr,PD-1,Radiopharmaceutical,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT03600233,Study of CVM-1118 for Patients With Advanced Neuroendocrine Tumors,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,34,"TaiRx, Inc.",TaiRx,8,1,0,single_arm,1,cvm-1118,cvm-1118,VM,Small Molecule,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT03647163,Ph I/II Trial of Systemic VSV-IFNβ-NIS in Combination With Checkpoint Inhibitor Therapy in Patients With Select Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,33,"Vyriad, Inc.",Vyriad,5,1,0,multi_experimental,6,vsv-ifnβ-nis,ipilimumab + nivolumab;pembrolizumab;vsv-ifnβ-nis,PD-1,Monoclonal Antibody,ALK;EGFR;PD-L1,1,1,1,1,0,0,0,1,1,1,1,"EGFRm, ALK+, PD-L1+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT03667820,Study of Osimertinib and Stereotactic Ablative Radiation (SABR) in EGFR Mutant NSCLC,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,41,University of Texas Southwestern Medical Center,University of Texas Southwestern Medical Center,48,0,1,single_arm,1,osimertinib;sabr,osimertinib;sabr,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+
NCT03670056,Ipilimumab and Nivolumab in Recurrent Extensive Stage Small Cell Lung Cancer After Receiving Platinum-based Chemotherapy,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,25,Yale University,Yale University,65,0,1,single_arm,1,combination immunotherapy with ipilimumab and nivolumab,combination immunotherapy with ipilimumab and nivolumab,CTLA-4,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · small-cell · measurable (RECIST)
NCT03672773,Talazoparib and Low-Dose Temozolomide in Treating Participants With Relapsed or Refractory Extensive-Stage Small Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,35,Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,117,0,1,single_arm,1,talazoparib;temozolomide,talazoparib;temozolomide,PARP,Small Molecule,ATM;BRCA1;BRCA2;BRIP1;CDK12;CHEK2;PALB2;RA,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT03678883,9-ING-41 in Patients With Advanced Cancers,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,350,Actuate Therapeutics Inc.,Actuate Therapeutics,4,1,0,multi_experimental,8,9-ing-41,9-ing-41;carboplatin.;doxorubicin.;gemcitabine - 21 day cycle;gemcitabine - 28 day cycle;irinotecan;lomustine;nab paclitaxel.;paclitaxel.,GSK3B,Small Molecule,HER2,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · measurable (RECIST) · ECOG 0
NCT03693300,A Study to Determine Safety of Durvalumab After Sequential Chemo Radiation in Patients With Unresectable Stage III Non-Small Cell Lung Cancer,PHASE2,Phase 2,COMPLETED,117,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,2,durvalumab,durvalumab,PD-L1,Monoclonal Antibody,ALK;EGFR,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,unresectable · small-cell · measurable (RECIST) · ECOG 2
NCT03699956,RRx-001 Sequentially With a Platinum Doublet or a Platinum Doublet in Third-Line or Beyond in Patients With Small Cell Lung Cancer,PHASE3,Phase 3,TERMINATED,18,"EpicentRx, Inc.",EpicentRx,13,1,0,active_comparator,2,cisplatin/carboplatin plus etoposide,cisplatin/carboplatin plus etoposide;rrx-001 + eloop device,NLRP3,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT03703297,"Study of Durvalumab + Tremelimumab, Durvalumab, and Placebo in Limited Stage Small-Cell Lung Cancer in Patients Who Have Not Progressed Following Concurrent Chemoradiation Therapy",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,730,AstraZeneca,AstraZeneca,780,1,1,placebo_comparator,3,,durvalumab;tremelimumab,PD-L1,Monoclonal Antibody,EGFR,1,1,0,0,0,0,0,0,0,0,0,,small-cell · ECOG 0
NCT03706690,A Study of Durvalumab as Consolidation Therapy in Non-Small Cell Lung Cancer Patients,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,407,AstraZeneca,AstraZeneca,780,1,1,placebo_comparator,2,,durvalumab,PD-L1,Monoclonal Antibody,EGFR;PR;biomarker,1,0,0,0,0,0,0,1,0,0,1,PD-L1+,unresectable · small-cell
NCT03753685,X-396(Ensartinib) Capsules in ALK-Positive NSCLC Patients With Brain Metastases,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,27,Fudan University,Fudan University,29,0,0,single_arm,1,x-396(ensartinib) capsule,x-396(ensartinib) capsule,ALK,Small Molecule,ALK,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT03767348,Study of RP1 Monotherapy and RP1 in Combination With Nivolumab (IGNYTE),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,340,"Replimune, Inc.",Replimune,10,1,1,multi_experimental,10,rp1,nivolumab;rp1,PD-1,Oncolytic Virus,BRAF;MMR;MSI;MSI-H;PD-L1;dMMR,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · squamous · measurable (RECIST)
NCT03769103,Study of Osimertinib + SRS vs Osimertinib Alone for Brain Metastases in EGFR Positive Patients With NSCLC,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,40,British Columbia Cancer Agency,British Columbia Cancer Agency,21,0,1,active_comparator,2,osimertinib;stereotactic radiotherapy,osimertinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,1,0,1,EGFRm,metastatic · 1st-line · measurable (RECIST)
NCT03775486,Study of Durvalumab+Olaparib or Durvalumab After Treatment With Durvalumab and Chemotherapy in Patients With Lung Cancer (ORION),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,401,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,2,durvalumab;gemcitabine+carboplatin;gemcitabine+cisplatin;nab-paclitaxel+carboplatin;pemetrexed+carboplatin;pemetrexed+cisplatin,durvalumab;gemcitabine+carboplatin;gemcitabine+cisplatin;nab-paclitaxel+carboplatin;olaparib;pemetrexed+carboplatin;pemetrexed+cisplatin;placebo for olaparib,PD-L1,Monoclonal Antibody,ALK;EGFR;PD-L1;PR,1,1,1,1,0,0,0,1,0,0,1,"EGFRm, ALK+, PD-L1+",metastatic · small-cell · measurable (RECIST)
NCT03787992,Alflutinib Mesylate Versus Gefitinib in Patients With Locally Advanced or Metastatic Non-small Cell Lung Cancer （FLAG）,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,358,"Allist Pharmaceuticals, Inc.",Allist Pharmaceuticals,19,1,0,active_comparator,2,gefitinib;placebo ast2818,alflutinib mesylate (ast2818);placebo gefitinib,EGFR,Small Molecule,EGFR;EGFR-SENSITIVE;PR,0,1,1,0,0,0,0,0,1,1,1,EGFRm,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT03800134,A Study of Neoadjuvant/Adjuvant Durvalumab for the Treatment of Patients With Resectable Non-small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,825,AstraZeneca,AstraZeneca,780,1,1,placebo_comparator,2,carboplatin;cisplatin;gemcitabine;paclitaxel;pemetrexed;surgery,carboplatin;cisplatin;durvalumab;gemcitabine;paclitaxel;pemetrexed;surgery,PD-L1,Monoclonal Antibody,ALK;EGFR;PD-L1,1,1,0,1,0,0,0,1,1,0,1,"ALK+, PD-L1+",metastatic · 1st-line · small-cell · measurable (RECIST) · ECOG 0
NCT03807778,A Study of Mobocertinib in Japanese Adults With Non-Small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,53,Takeda,Takeda,82,1,1,multi_experimental,2,mobocertinib,mobocertinib,EGFR,Small Molecule,EGFR;HER2,0,1,1,0,0,0,0,0,1,1,1,EGFRm,metastatic · 1st-line · measurable (RECIST)
NCT03819465,A Study of Novel Anti-cancer Agents in Patients With Previously Untreated NSCLC,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,175,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,10,,azd2936;carboplatin;cisplatin;danvatirsen;durvalumab;gemcitabine;medi5752;nab-paclitaxel;oleclumab;pemetrexed,PD-L1,Monoclonal Antibody,ALK;EGFR;PD-L1;genomic,1,1,1,1,0,0,0,1,1,0,1,"EGFRm, ALK+, PD-L1+",metastatic · 1st-line · ECOG 0
NCT03830918,"Niraparib, Temozolomide and Atezolizumab in Treating Patients With Advanced Solid Tumors and Extensive-Stage Small Cell Lung Cancer With a Complete or Partial Response to Platinum-Based First-Line Chemotherapy",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,59,Jonsson Comprehensive Cancer Center,Jonsson Comprehensive Cancer Center,117,0,0,active_comparator,2,atezolizumab;quality-of-life assessment;questionnaire administration,atezolizumab;niraparib;quality-of-life assessment;questionnaire administration;temozolomide,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;PD-L1;PR;TMB,1,1,0,0,0,0,0,1,1,0,1,PD-L1+,metastatic · 1st-line · squamous · measurable (RECIST)
NCT03833154,Durvalumab With Stereotactic Body Radiation Therapy (SBRT) vs Placebo With SBRT in Early Stage Unresected Non-small Cell Lung Cancer (NSCLC) Patients/ Osimertinib Following SBRT in Patients With Early Stage Unresected NSCLC Harboring an EGFR Mutation,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,724,AstraZeneca,AstraZeneca,780,1,1,placebo_comparator,3,,(osimertinib cohort;durvalumab;open-label separate cohort);single-arm,PD-L1,Monoclonal Antibody,EGFR,1,1,1,0,0,0,0,0,0,1,1,EGFRm,neoadjuvant · 2nd-line+ · small-cell · ECOG 0-1
NCT03836352,"Study of an Immunotherapeutic, DPX-Survivac, in Combination With Low Dose Cyclophosphamide & Pembrolizumab, in Subjects With Selected Advanced & Recurrent Solid Tumors",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,184,"ImmunoVaccine Technologies, Inc. (IMV Inc.)","ImmunoVaccine Technologies, Inc. (IMV Inc.)",8,1,1,multi_experimental,2,dpx-survivac;pembrolizumab,cyclophosphamide;dpx-survivac;pembrolizumab,PD-1,Monoclonal Antibody,ALK;EGFR;MSI;PD-L1,1,1,1,1,0,0,0,1,1,0,1,"EGFRm, ALK+, PD-L1+",metastatic · 1st-line · small-cell · measurable (RECIST) · ECOG 0-1
NCT03860272,Fc-Engineered Anti-CTLA-4 Monoclonal Antibody in Advanced Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,499,Agenus Inc.,Agenus,27,1,0,multi_experimental,3,botensilimab,balstilimab;botensilimab,PD-1,Monoclonal Antibody,PD-L1;genomic,1,1,0,1,0,0,0,0,0,0,1,ALK+,metastatic · adenoca. · measurable (RECIST)
NCT03875820,Phase I Trial of Defactinib and VS-6766.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,87,"Institute of Cancer Research, United Kingdom","Institute of Cancer Research, United Kingdom",24,0,0,multi_experimental,8,defactinib;vs-6766,defactinib;vs-6766,BRAF,Small Molecule,BRAF;KRAS,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT03891953,Study of Safety and Efficacy of DKY709 Alone or in Combination With PDR001 in Patients With Advanced Solid Tumors.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,98,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,dky709,dky709;pdr001,PD-1,Small Molecule,PD-L1,0,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
NCT03893955,"A Study to Determine the Safety, Tolerability, Pharmacokinetics, and Preliminary Efficacy of ABBV-927 With ABBV-368, Budigalimab (ABBV-181) and/or Chemotherapy in Participants With Locally Advanced or Metastatic Solid Tumors",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,150,AbbVie,AbbVie,274,1,1,multi_experimental,7,abbv-927,abbv-181;abbv-368;abbv-927;carboplatin;nab-paclitaxel,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,1,1,1,PD-L1−,metastatic · 1st-line · adenoca.
